user_id,sample_interval_min,interpolation_method,mode,num_points
ejkipu,30,linear,taxi,1006
ejkipu,30,nearest,taxi,527
ejnoax,30,linear,taxi,1007
ejnoax,30,nearest,taxi,503
ejshig,30,linear,taxi,1007
ejshig,30,nearest,taxi,810
ejtobu,30,linear,taxi,1007
ejtobu,30,nearest,taxi,753
ekenuc,30,linear,taxi,1007
ekenuc,30,nearest,taxi,717
ekfrab,30,linear,taxi,997
ekfrab,30,nearest,taxi,490
ektamy,30,linear,taxi,1007
ektamy,30,nearest,taxi,767
ektuyo,30,linear,taxi,1007
ektuyo,30,nearest,taxi,493
ekyosj,30,linear,taxi,1006
ekyosj,30,nearest,taxi,798
elafle,30,linear,taxi,1007
elafle,30,nearest,taxi,749
elbnax,30,linear,taxi,1007
elbnax,30,nearest,taxi,762
elfyea,30,linear,taxi,1007
elfyea,30,nearest,taxi,682
elhuyo,30,linear,taxi,266
elhuyo,30,nearest,taxi,136
ellimt,30,linear,taxi,1007
ellimt,30,nearest,taxi,587
elswck,30,linear,taxi,1006
elswck,30,nearest,taxi,754
elvgid,30,linear,taxi,189
elvgid,30,nearest,taxi,61
elwesn,30,linear,taxi,1007
elwesn,30,nearest,taxi,576
enarwe,30,linear,taxi,994
enarwe,30,nearest,taxi,679
enekbl,30,linear,taxi,1007
enekbl,30,nearest,taxi,680
enidmo,30,linear,taxi,995
enidmo,30,nearest,taxi,557
enjubp,30,linear,taxi,1007
enjubp,30,nearest,taxi,713
enkkan,30,linear,taxi,1007
enkkan,30,nearest,taxi,800
enyene,30,linear,taxi,161
enyene,30,nearest,taxi,86
enyons,30,linear,taxi,1007
enyons,30,nearest,taxi,812
eoccoi,30,linear,taxi,987
eoccoi,30,nearest,taxi,749
eoffri,30,linear,taxi,1007
eoffri,30,nearest,taxi,707
eoivqu,30,linear,taxi,1007
eoivqu,30,nearest,taxi,513
eokrac,30,linear,taxi,1006
eokrac,30,nearest,taxi,659
eolgug,30,linear,taxi,1007
eolgug,30,nearest,taxi,593
eoslui,30,linear,taxi,992
eoslui,30,nearest,taxi,755
eovsyt,30,linear,taxi,1007
eovsyt,30,nearest,taxi,720
eoydba,30,linear,taxi,609
eoydba,30,nearest,taxi,336
epabca,30,linear,taxi,1007
epabca,30,nearest,taxi,770
epemva,30,linear,taxi,1007
epemva,30,nearest,taxi,715
epkiap,30,linear,taxi,1007
epkiap,30,nearest,taxi,714
equioc,30,linear,taxi,1007
equioc,30,nearest,taxi,801
equoaw,30,linear,taxi,1007
equoaw,30,nearest,taxi,537
erjboy,30,linear,taxi,1007
erjboy,30,nearest,taxi,685
erjcre,30,linear,taxi,1005
erjcre,30,nearest,taxi,695
erjtai,30,linear,taxi,1007
erjtai,30,nearest,taxi,584
erulgh,30,linear,taxi,1007
erulgh,30,nearest,taxi,726
erwumu,30,linear,taxi,1006
erwumu,30,nearest,taxi,699
eryeig,30,linear,taxi,1007
eryeig,30,nearest,taxi,702
eshria,30,linear,taxi,1008
eshria,30,nearest,taxi,521
eshroa,30,linear,taxi,1007
eshroa,30,nearest,taxi,788
esnddc,30,linear,taxi,1007
esnddc,30,nearest,taxi,718
esudce,30,linear,taxi,1007
esudce,30,nearest,taxi,571
etalra,30,linear,taxi,1005
etalra,30,nearest,taxi,680
etirnf,30,linear,taxi,158
etirnf,30,nearest,taxi,58
etnads,30,linear,taxi,1007
etnads,30,nearest,taxi,788
eufdod,30,linear,taxi,1004
eufdod,30,nearest,taxi,578
evbacc,30,linear,taxi,999
evbacc,30,nearest,taxi,754
evdyff,30,linear,taxi,1007
evdyff,30,nearest,taxi,682
evfler,30,linear,taxi,953
evfler,30,nearest,taxi,387
evijce,30,linear,taxi,1002
evijce,30,nearest,taxi,258
evjoko,30,linear,taxi,1007
evjoko,30,nearest,taxi,760
evmaja,30,linear,taxi,1007
evmaja,30,nearest,taxi,282
evtitd,30,linear,taxi,1007
evtitd,30,nearest,taxi,764
ewbglo,30,linear,taxi,1007
ewbglo,30,nearest,taxi,541
ewedkl,30,linear,taxi,1007
ewedkl,30,nearest,taxi,412
ewufri,30,linear,taxi,1007
ewufri,30,nearest,taxi,768
ewvnil,30,linear,taxi,1007
ewvnil,30,nearest,taxi,632
exskaf,30,linear,taxi,1007
exskaf,30,nearest,taxi,811
eybmij,30,linear,taxi,1007
eybmij,30,nearest,taxi,720
eybyay,30,linear,taxi,1006
eybyay,30,nearest,taxi,710
eydadg,30,linear,taxi,121
eydadg,30,nearest,taxi,32
eytups,30,linear,taxi,1007
eytups,30,nearest,taxi,600
iacbyb,30,linear,taxi,993
iacbyb,30,nearest,taxi,362
iackaw,30,linear,taxi,1007
iackaw,30,nearest,taxi,718
iafbag,30,linear,taxi,947
iafbag,30,nearest,taxi,576
iafstn,30,linear,taxi,1007
iafstn,30,nearest,taxi,713
iaggri,30,linear,taxi,1007
iaggri,30,nearest,taxi,532
iagods,30,linear,taxi,141
iagods,30,nearest,taxi,96
iahoro,30,linear,taxi,1006
iahoro,30,nearest,taxi,634
iapber,30,linear,taxi,969
iapber,30,nearest,taxi,633
iatmeu,30,linear,taxi,1007
iatmeu,30,nearest,taxi,400
iatojb,30,linear,taxi,1007
iatojb,30,nearest,taxi,651
iawxbe,30,linear,taxi,1007
iawxbe,30,nearest,taxi,551
ibflsr,30,linear,taxi,1007
ibflsr,30,nearest,taxi,785
ibgryk,30,linear,taxi,1007
ibgryk,30,nearest,taxi,574
iblool,30,linear,taxi,1007
iblool,30,nearest,taxi,594
ibpijd,30,linear,taxi,1007
ibpijd,30,nearest,taxi,636
ibwici,30,linear,taxi,1006
ibwici,30,nearest,taxi,573
icagpo,30,linear,taxi,1007
icagpo,30,nearest,taxi,731
icdahe,30,linear,taxi,156
icdahe,30,nearest,taxi,60
icdapn,30,linear,taxi,1007
icdapn,30,nearest,taxi,802
icdult,30,linear,taxi,736
icdult,30,nearest,taxi,314
icedpa,30,linear,taxi,1007
icedpa,30,nearest,taxi,407
ichank,30,linear,taxi,997
ichank,30,nearest,taxi,568
ichiki,30,linear,taxi,1007
ichiki,30,nearest,taxi,712
ickguw,30,linear,taxi,1007
ickguw,30,nearest,taxi,719
ickphi,30,linear,taxi,1007
ickphi,30,nearest,taxi,695
ickviy,30,linear,taxi,1007
ickviy,30,nearest,taxi,608
icodmu,30,linear,taxi,1007
icodmu,30,nearest,taxi,427
ictlyp,30,linear,taxi,1007
ictlyp,30,nearest,taxi,439
ictmuo,30,linear,taxi,883
ictmuo,30,nearest,taxi,194
icwiro,30,linear,taxi,1007
icwiro,30,nearest,taxi,791
idbayb,30,linear,taxi,1007
idbayb,30,nearest,taxi,590
idcadg,30,linear,taxi,1007
idcadg,30,nearest,taxi,388
ideutg,30,linear,taxi,1007
ideutg,30,nearest,taxi,751
idholv,30,linear,taxi,1007
idholv,30,nearest,taxi,765
idjoat,30,linear,taxi,48
idjoat,30,nearest,taxi,47
idjojw,30,linear,taxi,728
idjojw,30,nearest,taxi,79
idjokv,30,linear,taxi,1007
idjokv,30,nearest,taxi,725
idlorr,30,linear,taxi,1006
idlorr,30,nearest,taxi,605
idodly,30,linear,taxi,1006
idodly,30,nearest,taxi,752
idshyw,30,linear,taxi,990
idshyw,30,nearest,taxi,560
idsmuk,30,linear,taxi,1007
idsmuk,30,nearest,taxi,691
idtwal,30,linear,taxi,103
idtwal,30,nearest,taxi,73
idvoww,30,linear,taxi,1007
idvoww,30,nearest,taxi,785
ifanfa,30,linear,taxi,992
ifanfa,30,nearest,taxi,338
ifefro,30,linear,taxi,895
ifefro,30,nearest,taxi,506
ifelas,30,linear,taxi,1007
ifelas,30,nearest,taxi,666
ifeshc,30,linear,taxi,10
ifkald,30,linear,taxi,1007
ifkald,30,nearest,taxi,571
ifragc,30,linear,taxi,993
ifragc,30,nearest,taxi,545
igglit,30,linear,taxi,1007
igglit,30,nearest,taxi,708
igsoys,30,linear,taxi,1007
igsoys,30,nearest,taxi,748
igvidt,30,linear,taxi,1007
igvidt,30,nearest,taxi,726
ijcoga,30,linear,taxi,1007
ijcoga,30,nearest,taxi,756
ijdeyd,30,linear,taxi,1007
ijdeyd,30,nearest,taxi,739
ijhigo,30,linear,taxi,1007
ijhigo,30,nearest,taxi,677
ijhipv,30,linear,taxi,1007
ijhipv,30,nearest,taxi,704
ijpiaw,30,linear,taxi,1007
ijpiaw,30,nearest,taxi,712
ijpruk,30,linear,taxi,1007
ijpruk,30,nearest,taxi,704
ijthin,30,linear,taxi,997
ijthin,30,nearest,taxi,602
ijtowh,30,linear,taxi,1007
ijtowh,30,nearest,taxi,739
ikdagc,30,linear,taxi,1001
ikdagc,30,nearest,taxi,604
ikkimm,30,linear,taxi,1006
ikkimm,30,nearest,taxi,814
ikujfu,30,linear,taxi,1007
ikujfu,30,nearest,taxi,610
ilcoby,30,linear,taxi,1007
ilcoby,30,nearest,taxi,697
ilkble,30,linear,taxi,1007
ilkble,30,nearest,taxi,508
ilkedv,30,linear,taxi,1007
ilkedv,30,nearest,taxi,557
ilyutj,30,linear,taxi,1007
ilyutj,30,nearest,taxi,779
imhacy,30,linear,taxi,955
imhacy,30,nearest,taxi,136
imnees,30,linear,taxi,1006
imnees,30,nearest,taxi,617
imoikc,30,linear,taxi,1007
imoikc,30,nearest,taxi,655
imwryt,30,linear,taxi,1007
imwryt,30,nearest,taxi,607
imwyoj,30,linear,taxi,1007
imwyoj,30,nearest,taxi,701
inckki,30,linear,taxi,1007
inckki,30,nearest,taxi,633
indtwr,30,linear,taxi,1007
indtwr,30,nearest,taxi,570
indyep,30,linear,taxi,1005
indyep,30,nearest,taxi,722
inghog,30,linear,taxi,1007
inghog,30,nearest,taxi,543
inghot,30,linear,taxi,1007
inghot,30,nearest,taxi,602
inhial,30,linear,taxi,622
inhial,30,nearest,taxi,157
inlica,30,linear,taxi,1007
inlica,30,nearest,taxi,701
inquay,30,linear,taxi,1007
inquay,30,nearest,taxi,690
inshfo,30,linear,taxi,207
inshfo,30,nearest,taxi,100
insodf,30,linear,taxi,1007
insodf,30,nearest,taxi,548
ioajdi,30,linear,taxi,1007
ioajdi,30,nearest,taxi,756
ioangi,30,linear,taxi,966
ioangi,30,nearest,taxi,512
iodjie,30,linear,taxi,1007
iodjie,30,nearest,taxi,708
iodlac,30,linear,taxi,945
iodlac,30,nearest,taxi,690
iofpli,30,linear,taxi,1007
iofpli,30,nearest,taxi,749
ioivkn,30,linear,taxi,999
ioivkn,30,nearest,taxi,605
iorjtw,30,linear,taxi,1007
iorjtw,30,nearest,taxi,762
iotklo,30,linear,taxi,1007
iotklo,30,nearest,taxi,683
iovhar,30,linear,taxi,1007
iovhar,30,nearest,taxi,761
iovlit,30,linear,taxi,1007
iovlit,30,nearest,taxi,728
ioytgo,30,linear,taxi,1003
ioytgo,30,nearest,taxi,496
ipdioi,30,linear,taxi,1007
ipdioi,30,nearest,taxi,641
ipdraw,30,linear,taxi,104
ipdraw,30,nearest,taxi,82
iphesp,30,linear,taxi,1006
iphesp,30,nearest,taxi,369
iphybc,30,linear,taxi,1007
iphybc,30,nearest,taxi,649
ipjier,30,linear,taxi,1007
ipjier,30,nearest,taxi,480
ippfei,30,linear,taxi,780
ippfei,30,nearest,taxi,587
irjfen,30,linear,taxi,1007
irjfen,30,nearest,taxi,756
isekdy,30,linear,taxi,1007
isekdy,30,nearest,taxi,717
isfikt,30,linear,taxi,1007
isfikt,30,nearest,taxi,582
ishvir,30,linear,taxi,1007
ishvir,30,nearest,taxi,720
isnthl,30,linear,taxi,320
isnthl,30,nearest,taxi,138
ispaww,30,linear,taxi,1007
ispaww,30,nearest,taxi,746
isvayd,30,linear,taxi,1005
isvayd,30,nearest,taxi,471
itacfl,30,linear,taxi,1007
itacfl,30,nearest,taxi,627
itbadp,30,linear,taxi,1007
itbadp,30,nearest,taxi,645
itbejs,30,linear,taxi,994
itbejs,30,nearest,taxi,480
itcemr,30,linear,taxi,969
itcemr,30,nearest,taxi,690
ithpet,30,linear,taxi,1007
ithpet,30,nearest,taxi,466
itmeps,30,linear,taxi,979
itmeps,30,nearest,taxi,461
itpivo,30,linear,taxi,1006
itpivo,30,nearest,taxi,707
itquir,30,linear,taxi,1007
itquir,30,nearest,taxi,646
ivheoo,30,linear,taxi,1007
ivheoo,30,nearest,taxi,739
ivkock,30,linear,taxi,1007
ivkock,30,nearest,taxi,679
izowcu,30,linear,taxi,993
izowcu,30,nearest,taxi,283
oadwow,30,linear,taxi,79
oadwow,30,nearest,taxi,68
oafhyn,30,linear,taxi,998
oafhyn,30,nearest,taxi,736
oahudf,30,linear,taxi,992
oahudf,30,nearest,taxi,696
oakpik,30,linear,taxi,994
oakpik,30,nearest,taxi,584
oapwyc,30,linear,taxi,1007
oapwyc,30,nearest,taxi,650
oasthu,30,linear,taxi,973
oasthu,30,nearest,taxi,404
obacva,30,linear,taxi,1007
obacva,30,nearest,taxi,628
obceoo,30,linear,taxi,1007
obceoo,30,nearest,taxi,679
obheuj,30,linear,taxi,1007
obheuj,30,nearest,taxi,731
objoyh,30,linear,taxi,15
objoyh,30,nearest,taxi,14
oblyag,30,linear,taxi,1007
oblyag,30,nearest,taxi,722
obsimj,30,linear,taxi,1007
obsimj,30,nearest,taxi,716
occeyd,30,linear,taxi,1007
occeyd,30,nearest,taxi,656
occrok,30,linear,taxi,1007
occrok,30,nearest,taxi,650
ochotc,30,linear,taxi,1007
ochotc,30,nearest,taxi,561
ochtin,30,linear,taxi,1007
ochtin,30,nearest,taxi,510
ocjeng,30,linear,taxi,1007
ocjeng,30,nearest,taxi,776
ockiho,30,linear,taxi,1007
ockiho,30,nearest,taxi,697
ockoac,30,linear,taxi,435
ockoac,30,nearest,taxi,254
ockolr,30,linear,taxi,831
ockolr,30,nearest,taxi,667
ocshit,30,linear,taxi,1007
ocshit,30,nearest,taxi,735
ocwyit,30,linear,taxi,1005
ocwyit,30,nearest,taxi,402
odklob,30,linear,taxi,1007
odklob,30,nearest,taxi,558
odlorh,30,linear,taxi,1007
odlorh,30,nearest,taxi,774
odocje,30,linear,taxi,1007
odocje,30,nearest,taxi,694
odolfe,30,linear,taxi,1007
odolfe,30,nearest,taxi,479
odoywu,30,linear,taxi,1007
odoywu,30,nearest,taxi,446
odscix,30,linear,taxi,1007
odscix,30,nearest,taxi,623
ofikco,30,linear,taxi,1007
ofikco,30,nearest,taxi,779
ofjeeq,30,linear,taxi,1007
ofjeeq,30,nearest,taxi,708
ofodwo,30,linear,taxi,1007
ofodwo,30,nearest,taxi,792
ogawje,30,linear,taxi,963
ogawje,30,nearest,taxi,608
ogdygd,30,linear,taxi,965
ogdygd,30,nearest,taxi,607
oggluv,30,linear,taxi,978
oggluv,30,nearest,taxi,460
ogijtr,30,linear,taxi,1007
ogijtr,30,nearest,taxi,713
ogikli,30,linear,taxi,1007
ogikli,30,nearest,taxi,612
ogjoch,30,linear,taxi,1007
ogjoch,30,nearest,taxi,722
ognoww,30,linear,taxi,1003
ognoww,30,nearest,taxi,632
ogofvo,30,linear,taxi,465
ogofvo,30,nearest,taxi,371
ogphag,30,linear,taxi,1007
ogphag,30,nearest,taxi,711
ogshtc,30,linear,taxi,1007
ogshtc,30,nearest,taxi,629
ogurju,30,linear,taxi,1007
ogurju,30,nearest,taxi,593
oiphye,30,linear,taxi,977
oiphye,30,nearest,taxi,577
oipial,30,linear,taxi,1006
oipial,30,nearest,taxi,716
oirzgo,30,linear,taxi,993
oirzgo,30,nearest,taxi,595
oivnab,30,linear,taxi,1005
oivnab,30,nearest,taxi,794
ojachm,30,linear,taxi,1007
ojachm,30,nearest,taxi,657
ojbaso,30,linear,taxi,1007
ojbaso,30,nearest,taxi,704
ojfann,30,linear,taxi,1007
ojfann,30,nearest,taxi,724
ojfequ,30,linear,taxi,1007
ojfequ,30,nearest,taxi,549
ojfiez,30,linear,taxi,990
ojfiez,30,nearest,taxi,516
ojpoot,30,linear,taxi,1008
ojpoot,30,nearest,taxi,698
ojroig,30,linear,taxi,1007
ojroig,30,nearest,taxi,803
ojumna,30,linear,taxi,994
ojumna,30,nearest,taxi,652
ojvigh,30,linear,taxi,1007
ojvigh,30,nearest,taxi,740
ojwyky,30,linear,taxi,991
ojwyky,30,nearest,taxi,787
okavka,30,linear,taxi,1007
okavka,30,nearest,taxi,737
okblah,30,linear,taxi,1007
okblah,30,nearest,taxi,772
okchym,30,linear,taxi,1007
