sample_interval_min,interpolation_method,codebook_size,raw_code,num_occurrences,dominant_mode,top_modes,mean_speed_kmh,mean_step_km,mean_radius_of_gyration_km
30,linear,512,133,2884,taxi,taxi:2884,18.31829071044922,9.15914535522461,6.180294728394851
30,linear,512,141,915,taxi,taxi:915,9.963724136352539,4.9818620681762695,6.859383551540271
30,linear,512,144,7035,taxi,taxi:7035,10.375487327575684,5.187743663787842,6.453742884708451
30,linear,512,148,287,taxi,taxi:287,32.9877815246582,16.4938907623291,6.034821165563337
30,linear,512,155,5376,taxi,taxi:5376,12.990309715270996,6.495154857635498,6.969579090763416
30,linear,512,168,600,taxi,taxi:600,11.603019714355469,5.801509857177734,8.09411092956861
30,linear,512,169,150,taxi,taxi:150,7.145776271820068,3.572888135910034,6.368040103912353
30,linear,512,172,3128,taxi,taxi:3128,5.603272914886475,2.8016364574432373,6.918864558496134
30,linear,512,181,1325,taxi,taxi:1325,6.879986763000488,3.439993381500244,6.381655312484165
30,linear,512,186,253,taxi,taxi:253,23.025720596313477,11.512860298156738,7.074209402672387
30,linear,512,192,9,taxi,taxi:9,15.419740676879883,7.709870338439941,7.162027888827854
30,linear,512,205,68,taxi,taxi:68,17.970081329345703,8.985040664672852,6.937117664253011
30,linear,512,216,487,taxi,taxi:487,10.451637268066406,5.225818634033203,7.390896808929757
30,linear,512,217,678,taxi,taxi:678,20.432376861572266,10.216188430786133,6.30931662669224
30,linear,512,229,9145,taxi,taxi:9145,12.86740779876709,6.433703899383545,6.185607008806273
30,linear,512,235,21078,taxi,taxi:21078,6.421321868896484,3.210660934448242,5.865013459238023
30,linear,512,242,1016,taxi,taxi:1016,7.415797233581543,3.7078986167907715,6.449785318900281
30,linear,512,244,494,taxi,taxi:494,13.768012046813965,6.884006023406982,6.353813394361179
30,linear,512,245,6,taxi,taxi:6,11.493830680847168,5.746915340423584,8.494709412256876
30,linear,512,247,2,taxi,taxi:2,11.219548225402832,5.609774112701416,6.598615407943726
30,linear,512,248,45,taxi,taxi:45,13.999967575073242,6.999983787536621,6.819313441382514
30,linear,512,254,3845,taxi,taxi:3845,8.932938575744629,4.4664692878723145,5.847102067312432
30,linear,512,257,14539,taxi,taxi:14539,7.807460308074951,3.9037301540374756,6.2988102720252614
30,linear,512,268,314,taxi,taxi:314,11.594532012939453,5.797266006469727,6.950380307853601
30,linear,512,269,8723,taxi,taxi:8723,7.243165493011475,3.6215827465057373,5.647659626737396
30,linear,512,278,289,taxi,taxi:289,12.457243919372559,6.228621959686279,7.71335664174961
30,linear,512,284,373,taxi,taxi:373,7.52353048324585,3.761765241622925,7.182275892901996
30,linear,512,292,1872,taxi,taxi:1872,6.9676032066345215,3.4838016033172607,6.577626672183347
30,linear,512,295,28713,taxi,taxi:28713,3.9588921070098877,1.9794460535049438,5.733382079368209
30,linear,512,308,648,taxi,taxi:648,8.875500679016113,4.437750339508057,8.94862503622785
30,linear,512,310,2771,taxi,taxi:2771,4.792214393615723,2.3961071968078613,7.187479798521044
30,linear,512,325,7288,taxi,taxi:7288,2.165174961090088,1.082587480545044,5.804209760986228
30,linear,512,330,2103,taxi,taxi:2103,15.410174369812012,7.705087184906006,7.061657098719351
30,linear,512,348,4963,taxi,taxi:4963,2.420625925064087,1.2103129625320435,5.446169738973217
30,linear,512,351,388,taxi,taxi:388,8.974405288696289,4.4872026443481445,6.636842378021515
30,linear,512,359,24690,taxi,taxi:24690,4.680851459503174,2.340425729751587,5.706766299430829
30,linear,512,363,22323,taxi,taxi:22323,5.028835773468018,2.514417886734009,5.757192874912805
30,linear,512,371,836,taxi,taxi:836,4.542418003082275,2.2712090015411377,6.5759273958548405
30,linear,512,381,110,taxi,taxi:110,32.574066162109375,16.287033081054688,7.190230597149242
30,linear,512,383,89727,taxi,taxi:89727,3.6102371215820312,1.8051185607910156,5.7261609295733615
30,linear,512,385,361,taxi,taxi:361,12.405903816223145,6.202951908111572,7.320296472459619
30,linear,512,392,408,taxi,taxi:408,12.318012237548828,6.159006118774414,6.548138820073184
30,linear,512,394,12287,taxi,taxi:12287,8.619394302368164,4.309697151184082,6.110002737898294
30,linear,512,396,452,taxi,taxi:452,17.71858024597168,8.85929012298584,6.4045962221854555
30,linear,512,405,38715,taxi,taxi:38715,4.862140655517578,2.431070327758789,5.843463612674327
30,linear,512,406,12472,taxi,taxi:12472,1.8695062398910522,0.9347531199455261,5.228315670380155
30,linear,512,407,2439,taxi,taxi:2439,10.248302459716797,5.124151229858398,6.08471544036224
30,linear,512,412,1155,taxi,taxi:1155,6.042357444763184,3.021178722381592,6.649594289812691
30,linear,512,416,8377,taxi,taxi:8377,4.40541410446167,2.202707052230835,5.415518622104089
30,linear,512,417,101,taxi,taxi:101,7.8332085609436035,3.9166042804718018,6.054548306040244
30,linear,512,418,1974,taxi,taxi:1974,26.052959442138672,13.026479721069336,7.268008168828282
30,linear,512,439,966,taxi,taxi:966,5.569242000579834,2.784621000289917,7.294306956956599
30,linear,512,440,2942,taxi,taxi:2942,7.9477739334106445,3.9738869667053223,6.360109460588866
30,linear,512,441,7,taxi,taxi:7,31.678466796875,15.8392333984375,6.414021457944598
30,linear,512,453,148,taxi,taxi:148,22.59132194519043,11.295660972595215,6.841861671692616
30,linear,512,459,1073,taxi,taxi:1073,27.074243545532227,13.537121772766113,5.9216954788090685
30,linear,512,461,247,taxi,taxi:247,20.19231414794922,10.09615707397461,7.078257601270791
30,linear,512,464,145,taxi,taxi:145,16.297847747802734,8.148923873901367,7.095644329334127
30,linear,512,470,974,taxi,taxi:974,14.020770072937012,7.010385036468506,7.436720071876808
30,linear,512,476,6419,taxi,taxi:6419,8.684415817260742,4.342207908630371,6.904894605049149
30,linear,512,479,2,taxi,taxi:2,13.942151069641113,6.971075534820557,9.222412586212158
30,linear,512,481,686,taxi,taxi:686,9.328147888183594,4.664073944091797,6.364682966696625
30,linear,512,482,6129,taxi,taxi:6129,5.645046710968018,2.822523355484009,6.966306876467149
30,linear,512,486,5,taxi,taxi:5,41.974063873291016,20.987031936645508,7.02914400100708
30,linear,512,489,734,taxi,taxi:734,7.264700889587402,3.632350444793701,6.071689107762371
30,linear,512,494,536,taxi,taxi:536,8.521349906921387,4.260674953460693,6.887088646639639
30,linear,512,497,257,taxi,taxi:257,12.705636978149414,6.352818489074707,6.231234657161431
30,linear,512,498,2765,taxi,taxi:2765,6.342953205108643,3.1714766025543213,6.617101621714035
30,linear,512,502,1250,taxi,taxi:1250,11.43045711517334,5.71522855758667,6.667830460166932
30,linear,512,509,6135,taxi,taxi:6135,9.687400817871094,4.843700408935547,6.855115745158923
30,linear,1024,0,180,taxi,taxi:180,43.23349380493164,21.61674690246582,7.479819285869598
30,linear,1024,1,4,taxi,taxi:4,23.22362518310547,11.611812591552734,5.393033027648926
30,linear,1024,11,3,taxi,taxi:3,3.523953437805176,1.761976718902588,6.058351039886475
30,linear,1024,26,268,taxi,taxi:268,19.225093841552734,9.612546920776367,6.952985449513393
30,linear,1024,30,12,taxi,taxi:12,17.73383903503418,8.86691951751709,7.219479997952779
30,linear,1024,63,84216,taxi,taxi:84216,3.7655768394470215,1.8827884197235107,5.56483312028023
30,linear,1024,79,1444,taxi,taxi:1444,11.25203800201416,5.62601900100708,6.659791087509853
30,linear,1024,119,1346,taxi,taxi:1346,11.063987731933594,5.531993865966797,6.616673725852286
30,linear,1024,121,9474,taxi,taxi:9474,6.839226245880127,3.4196131229400635,6.1015705321694265
30,linear,1024,124,587,taxi,taxi:587,12.963838577270508,6.481919288635254,6.414941513964833
30,linear,1024,133,593,taxi,taxi:593,9.753121376037598,4.876560688018799,8.370949860165936
30,linear,1024,135,3,taxi,taxi:3,10.2835111618042,5.1417555809021,4.844667752583821
30,linear,1024,145,1,taxi,taxi:1,29.324161529541016,14.662080764770508,4.100826263427734
30,linear,1024,153,1,taxi,taxi:1,3.5335919857025146,1.7667959928512573,6.667168617248535
30,linear,1024,169,557,taxi,taxi:557,25.15980339050293,12.579901695251465,8.163226411415387
30,linear,1024,172,23,taxi,taxi:23,1.708641529083252,0.854320764541626,7.3556602519491445
30,linear,1024,176,815,taxi,taxi:815,16.292760848999023,8.146380424499512,7.17563680198295
30,linear,1024,182,270,taxi,taxi:270,16.57087516784668,8.28543758392334,6.460548495363306
30,linear,1024,206,1144,taxi,taxi:1144,13.214375495910645,6.607187747955322,6.998582443574092
30,linear,1024,212,627,taxi,taxi:627,1.292463779449463,0.6462318897247314,6.528340572755683
30,linear,1024,220,5,taxi,taxi:5,17.14681625366211,8.573408126831055,7.1472289085388185
30,linear,1024,250,70,taxi,taxi:70,13.854171752929688,6.927085876464844,7.80857538836343
30,linear,1024,265,1,taxi,taxi:1,7.931000232696533,3.9655001163482666,6.407854080200195
30,linear,1024,274,806,taxi,taxi:806,13.154643058776855,6.577321529388428,6.5952829095920915
30,linear,1024,301,10441,taxi,taxi:10441,4.65778923034668,2.32889461517334,6.604541910367158
30,linear,1024,306,6,taxi,taxi:6,13.517542839050293,6.7587714195251465,7.460309902826945
30,linear,1024,310,1241,taxi,taxi:1241,17.834732055664062,8.917366027832031,7.14777206125805
30,linear,1024,326,41529,taxi,taxi:41529,5.58195686340332,2.79097843170166,5.81486764820252
30,linear,1024,331,97,taxi,taxi:97,17.017990112304688,8.508995056152344,6.7590129154244645
30,linear,1024,336,40,taxi,taxi:40,21.446720123291016,10.723360061645508,6.572553193569183
30,linear,1024,385,28,taxi,taxi:28,10.38155460357666,5.19077730178833,6.380234241485596
30,linear,1024,390,3,taxi,taxi:3,55.000762939453125,27.500381469726562,6.163071314493815
30,linear,1024,399,999,taxi,taxi:999,17.308013916015625,8.654006958007812,6.753259440442105
30,linear,1024,400,200890,taxi,taxi:200890,4.517054080963135,2.2585270404815674,5.7606361968941355
30,linear,1024,406,3,taxi,taxi:3,35.65508270263672,17.82754135131836,7.151809056599935
30,linear,1024,415,543,taxi,taxi:543,21.600601196289062,10.800300598144531,6.462505861320987
30,linear,1024,434,94,taxi,taxi:94,15.366961479187012,7.683480739593506,7.23750324452177
30,linear,1024,441,1,taxi,taxi:1,1.7519477605819702,0.8759738802909851,6.801015853881836
30,linear,1024,480,1182,taxi,taxi:1182,18.92147445678711,9.460737228393555,7.070018158749678
30,linear,1024,493,11,taxi,taxi:11,13.296114921569824,6.648057460784912,7.0525641007856885
30,linear,1024,500,10,taxi,taxi:10,14.249120712280273,7.124560356140137,7.950453281402588
30,linear,1024,508,49,taxi,taxi:49,15.68231201171875,7.841156005859375,6.729717322758266
30,linear,1024,512,35,taxi,taxi:35,21.804105758666992,10.902052879333496,7.846631227220808
30,linear,1024,513,252,taxi,taxi:252,5.046010971069336,2.523005485534668,7.237720955931951
30,linear,1024,514,55,taxi,taxi:55,16.002605438232422,8.001302719116211,7.933547566153786
30,linear,1024,585,2017,taxi,taxi:2017,6.656918525695801,3.3284592628479004,6.526195576951004
30,linear,1024,594,388,taxi,taxi:388,20.750900268554688,10.375450134277344,7.554461642638924
30,linear,1024,603,23,taxi,taxi:23,26.126754760742188,13.063377380371094,7.350324900253959
30,linear,1024,609,6,taxi,taxi:6,26.207204818725586,13.103602409362793,7.411261320114136
30,linear,1024,634,1,taxi,taxi:1,29.66413688659668,14.83206844329834,5.084142208099365
30,linear,1024,671,5,taxi,taxi:5,32.8963508605957,16.44817543029785,7.612416362762451
30,linear,1024,679,5,taxi,taxi:5,17.92995262145996,8.96497631072998,8.340939998626709
30,linear,1024,682,2,taxi,taxi:2,43.776031494140625,21.888015747070312,9.473512172698975
30,linear,1024,697,13,taxi,taxi:13,25.023509979248047,12.511754989624023,9.013827947469858
30,linear,1024,702,182,taxi,taxi:182,14.422135353088379,7.2110676765441895,7.157677270553925
30,linear,1024,714,92,taxi,taxi:92,0.8862670660018921,0.44313353300094604,5.641693804575049
30,linear,1024,716,38736,taxi,taxi:38736,11.221150398254395,5.610575199127197,6.775412753279768
30,linear,1024,719,2156,taxi,taxi:2156,7.315700531005859,3.6578502655029297,6.546126498915048
30,linear,1024,729,69,taxi,taxi:69,20.918020248413086,10.459010124206543,7.362609365712041
30,linear,1024,749,3,taxi,taxi:3,16.48164176940918,8.24082088470459,6.9282708168029785
30,linear,1024,752,17,taxi,taxi:17,10.628578186035156,5.314289093017578,7.434178773094626
30,linear,1024,768,45,taxi,taxi:45,22.016437530517578,11.008218765258789,7.02307948006524
30,linear,1024,826,1,taxi,taxi:1,24.376220703125,12.1881103515625,6.722543239593506
30,linear,1024,828,671,taxi,taxi:671,8.393543243408203,4.196771621704102,6.179483953780105
30,linear,1024,835,1,taxi,taxi:1,8.236175537109375,4.1180877685546875,7.706480026245117
30,linear,1024,848,1861,taxi,taxi:1861,5.664191246032715,2.8320956230163574,6.764972691635878
30,linear,1024,867,30562,taxi,taxi:30562,9.07468032836914,4.53734016418457,6.5359353766251935
30,linear,1024,876,1,taxi,taxi:1,10.045059204101562,5.022529602050781,9.332636833190918
30,linear,1024,889,144,taxi,taxi:144,13.967044830322266,6.983522415161133,7.189098803533448
30,linear,1024,905,864,taxi,taxi:864,20.469505310058594,10.234752655029297,7.218900802786703
30,linear,1024,912,70,taxi,taxi:70,16.696170806884766,8.348085403442383,6.095603806631906
30,linear,1024,916,557,taxi,taxi:557,9.738781929016113,4.869390964508057,7.063157216436773
30,linear,1024,931,51,taxi,taxi:51,16.98265838623047,8.491329193115234,6.910154875587015
30,linear,1024,952,57209,taxi,taxi:57209,4.7848334312438965,2.3924167156219482,5.650048742513689
30,linear,1024,953,103,taxi,taxi:103,17.479080200195312,8.739540100097656,7.421935947195998
30,linear,1024,982,1952,taxi,taxi:1952,2.9649126529693604,1.4824563264846802,6.9888932110100495
30,linear,1024,1003,266,taxi,taxi:266,18.759153366088867,9.379576683044434,7.429831628512619
30,linear,1024,1022,5728,taxi,taxi:5728,9.127921104431152,4.563960552215576,5.932720088176221
30,nearest,256,1,4704,taxi,taxi:4704,7.180946350097656,3.590473175048828,5.491707773106236
30,nearest,256,8,284,taxi,taxi:284,5.759536266326904,2.879768133163452,5.082052762239751
30,nearest,256,9,755,taxi,taxi:755,5.895327568054199,2.9476637840270996,4.97561283964195
30,nearest,256,18,4428,taxi,taxi:4428,7.345909595489502,3.672954797744751,4.902510230511077
30,nearest,256,19,594,taxi,taxi:594,6.648148059844971,3.3240740299224854,4.155798059721988
30,nearest,256,27,623,taxi,taxi:623,7.0754828453063965,3.5377414226531982,5.54826947544398
30,nearest,256,32,1,taxi,taxi:1,5.172229766845703,2.5861148834228516,7.067453384399414
30,nearest,256,46,81,taxi,taxi:81,5.209269046783447,2.6046345233917236,4.483884767249778
30,nearest,256,48,5,taxi,taxi:5,6.575097560882568,3.287548780441284,4.42167592048645
30,nearest,256,54,2741,taxi,taxi:2741,6.197310447692871,3.0986552238464355,5.069245981978744
30,nearest,256,59,2252,taxi,taxi:2252,18.433313369750977,9.216656684875488,5.299490285120891
30,nearest,256,61,11891,taxi,taxi:11891,4.821845054626465,2.4109225273132324,4.583679048079296
30,nearest,256,65,18,taxi,taxi:18,7.8347015380859375,3.9173507690429688,4.220225314299266
30,nearest,256,77,2,taxi,taxi:2,1.4565659761428833,0.7282829880714417,5.471404314041138
30,nearest,256,91,4274,taxi,taxi:4274,7.827459812164307,3.9137299060821533,4.634839241031625
30,nearest,256,117,1,taxi,taxi:1,3.355501174926758,1.677750587463379,5.252541542053223
30,nearest,256,122,1,taxi,taxi:1,5.650032997131348,2.825016498565674,4.392270565032959
30,nearest,256,124,1381,taxi,taxi:1381,5.952016830444336,2.976008415222168,4.926249506851627
30,nearest,256,127,42,taxi,taxi:42,6.104069232940674,3.052034616470337,4.078333238760631
30,nearest,256,137,1545,taxi,taxi:1545,3.5484020709991455,1.7742010354995728,4.108550220631473
30,nearest,256,139,348,taxi,taxi:348,5.9604716300964355,2.9802358150482178,3.910056645842804
30,nearest,256,158,403,taxi,taxi:403,4.693480968475342,2.346740484237671,4.970415426542978
30,nearest,256,168,1785,taxi,taxi:1785,7.695446014404297,3.8477230072021484,5.373930687597152
30,nearest,256,175,1964,taxi,taxi:1964,5.234941482543945,2.6174707412719727,6.047627622144042
30,nearest,256,182,1086,taxi,taxi:1086,10.10190200805664,5.05095100402832,6.134222172022305
30,nearest,256,191,389,taxi,taxi:389,4.295736312866211,2.1478681564331055,4.212775848825058
